UniqueID;ScientificName_corrected;ScientificName;Data;taxon_key;Species;Level;Genus;Family;Order;Class;DemersPelagic;EnvTemp;DepthRangeDeep;Lmax;BodyShape;Feeding_path;K;tm;trophic_level;DepthRangeDeepLevel;KLevel;tmLevel;trophic_levelLevel;LMaxLevel;BodyShapeILevel;EnvTempLevel;Protein_mu;Protein_l95;Protein_l50;Protein_u50;Protein_u95;Zinc_mu;Zinc_l95;Zinc_l50;Zinc_u50;Zinc_u95;Iron_mu;Iron_l95;Iron_l50;Iron_u50;Iron_u95;Calcium_mu;Calcium_l95;Calcium_l50;Calcium_u50;Calcium_u95;Omega3_mu;Omega3_l95;Omega3_l50;Omega3_u50;Omega3_u95;Vitamin_A_mu;Vitamin_A_l95;Vitamin_A_l50;Vitamin_A_u50;Vitamin_A_u95;Selenium_mu;Selenium_l95;Selenium_l50;Selenium_u50;Selenium_u95
2128;Pomadasys argenteus;Pomadasys argenteus;initial;600399;Pomadasys argenteus;species;Pomadasys;Haemulidae;Perciformes;Actinopterygii;demersal;tropical;115;70;fusiform;benthic;0.27;2.38;3.5;species;species;species;species;species;species;species;19.2853730791307;18.3891995586546;18.9667851284447;19.2853730791307;20.2216347179784;1.49124769875546;0.942424861539725;1.26576043086146;1.49124769875546;2.582584388519;1.86671601532126;0.977471318516102;1.46203394587859;1.86671601532126;4.27018075053451;287.938763886035;122.53486979841;214.388042906401;287.938763886035;680.082075170259;6.42340001570738;3.26425531838371;5.14170226908292;6.42340001570738;12.0489107843596;19.7390898630888;2.41639147436934;10.1839793560052;19.7390898630888;127.565950755899;40.3931781690341;18.359587178881;31.0033970108819;40.3931781690341;87.4463200284283
430;Pomadasys incisus;Pomadasys incisus;SAU;605003;Pomadasys incisus;species;Pomadasys;Haemulidae;Perciformes;Actinopterygii;demersal;subtropical;100;53.5;fusiform;benthic;0.22;3.3;3.8;species;species;species;species;species;species;species;21.6547151327921;20.9382372338057;21.4076841402344;21.6547151327921;22.3795227524918;0.616023285222101;0.412606185713019;0.534240505509993;0.616023285222101;0.95763443739104;1.31088726709576;0.626633633345698;0.998890299277586;1.31088726709576;3.31152535134126;411.80856547724;156.325074285336;294.246061183602;411.80856547724;1112.40992530603;4.40084748345492;3.16946063989682;3.9498236239643;4.40084748345492;5.98151584129676;6.54721664432614;0.475807729652457;3.34986383082883;6.54721664432614;37.3699957341159;10.0834258028795;4.17907734131829;7.50422022106346;10.0834258028795;23.4397107418825
2129;Pomadasys jubelini;Pomadasys jubelini;initial;604708;Pomadasys jubelini;species;Pomadasys;Haemulidae;Perciformes;Actinopterygii;demersal;tropical;100;60;fusiform;benthic;0.3;2.29;3.3;species;species;species;species;species;species;species;19.1615781483273;18.2589649074455;18.839299524435;19.1615781483273;20.0932643028172;1.57371089854823;0.981557176221405;1.32762458031529;1.57371089854823;2.77675082113868;1.86375854927822;0.974250844029985;1.45805890116983;1.86375854927822;4.23959543520438;324.819324582757;138.71742997471;242.531083729314;324.819324582757;761.357789134908;6.74327070447939;3.38097602154863;5.37467202041949;6.74327070447939;12.7627023725462;23.8748198735207;3.2188334299288;12.536216065799;23.8748198735207;147.687519255195;36.7826003745264;16.6112934330512;28.263027077722;36.7826003745264;79.3820073265655
2130;Pomadasys kaakan;Pomadasys kaakan;initial;606006;Pomadasys kaakan;species;Pomadasys;Haemulidae;Perciformes;Actinopterygii;reef_associated;tropical;75;80;fusiform;benthic;0.27;2.43;3.5;species;species;species;species;species;species;species;19.5381533872168;18.5205558445541;19.1806110574176;19.5381533872168;20.6151468272074;0.680325812918009;0.334152517183333;0.527806829923507;0.680325812918009;1.67020290977312;1.99713435319438;0.764513526157239;1.38547328131829;1.99713435319438;8.62056697505486;253.104642600386;79.4200899569213;170.559186377672;253.104642600386;874.432791522693;3.45397608272536;1.34403271484633;2.57674550678375;3.45397608272536;7.60872083371339;59.4448322092452;7.04235503061997;29.1531549481901;59.4448322092452;440.523428642119;43.0055913355053;11.2337792807632;27.9775920886868;43.0055913355053;164.219543417708
737;Pomadasys macracanthus;Pomadasys macracanthus;SAU;613738;Pomadasys macracanthus;species;Pomadasys;Haemulidae;Perciformes;Actinopterygii;demersal;tropical;30;37;fusiform;benthic;0.29;2.4;3.6;species;species;species;genus;species;species;species;19.5443682433181;18.5646541233489;19.1951505672611;19.5443682433181;20.5756829249653;1.41814485077643;0.87806268971422;1.19629269885323;1.41814485077643;2.49765744848518;1.48180421397117;0.772044770413159;1.16743241602408;1.48180421397117;3.40112932650239;492.22449823221;190.145488236186;354.173345371626;492.22449823221;1287.06134354916;6.51355835455309;3.23956619960155;5.16437254772599;6.51355835455309;12.3809730976335;24.0711692398181;3.46587745561251;13.0852231184564;24.0711692398181;140.827499316363;20.6661826853386;8.46919032377666;15.3297263282703;20.6661826853386;48.1782545312589
384;Pomadasys maculatus;Pomadasys maculatus;SAU;604447;Pomadasys maculatus;species;Pomadasys;Haemulidae;Perciformes;Actinopterygii;reef_associated;tropical;110;59.3;fusiform;benthic;0.16;4;4;species;species;species;species;species;species;species;19.4398895392568;18.3932196075262;19.0711162165897;19.4398895392568;20.5313153515881;0.721300585325531;0.350013198925904;0.556048435770931;0.721300585325531;1.8060441559687;2.00331549414814;0.752028116535831;1.36927383988781;2.00331549414814;9.18608184110672;405.566425856899;125.866423460276;270.797522140348;405.566425856899;1418.38399081758;3.48921811885637;1.431095588103;2.63507794462867;3.48921811885637;7.54864889983184;53.96564309963;7.70851475617189;28.6958749263139;53.96564309963;331.010113145335;37.4717350268954;9.74902964525527;24.3696539559207;37.4717350268954;146.149289129876
465;Pomadasys olivaceus;Pomadasys olivaceus;SAU;605518;Pomadasys olivaceus;species;Pomadasys;Haemulidae;Perciformes;Actinopterygii;reef_associated;tropical;50;55;fusiform;benthic;0.2;3.3;2.6;species;species;species;species;species;species;species;18.76571305966;17.6676989135206;18.3777656829584;18.76571305966;19.9421130716558;0.863376721639107;0.397658465413051;0.654461692835973;0.863376721639107;2.35083796299999;2.18157198433227;0.793966677558662;1.47990827885948;2.18157198433227;10.4096745884867;376.461785967312;112.636347444185;248.890496412419;376.461785967312;1347.12780153952;4.15303665718088;1.38061222926464;2.95306204147414;4.15303665718088;10.2423187194317;173.78933638929;18.9592206858103;83.2898813742862;173.78933638929;1554.57935674067;31.1735856488478;7.2924142618438;19.6375285335572;31.1735856488478;130.094682153749
738;Pomadasys panamensis;Pomadasys panamensis;SAU;613740;Pomadasys panamensis;species;Pomadasys;Haemulidae;Perciformes;Actinopterygii;demersal;tropical;60;39;fusiform;benthic;0.27;2.6;3.8;species;species;species;species;species;species;species;19.4482070760121;18.4822452608945;19.1053801527316;19.4482070760121;20.4662608975109;1.47561175062225;0.904624120028127;1.24054934657488;1.47561175062225;2.64291518175637;1.58505129418728;0.808504773434495;1.23507026807892;1.58505129418728;3.80032997597473;510.16358052054;192.097763075136;363.141935047692;510.16358052054;1360.57733763216;6.61109892396383;3.35075806156761;5.29701046148963;6.61109892396383;12.3601984664262;19.5884142512333;2.3650526339283;10.2245434490932;19.5884142512333;125.012855851361;25.5794938957191;10.6699107878899;19.0722690882812;25.5794938957191;59.0447174166783
431;Pomadasys rogerii;Pomadasys rogerii;SAU;605004;Pomadasys rogerii;species;Pomadasys;Haemulidae;Perciformes;Actinopterygii;demersal;tropical;90;60;fusiform;benthic;0.18;3.6;3.6;species;species;species;species;species;species;species;19.1900166083293;18.2878147046574;18.8707049798014;19.1900166083293;20.1265082330505;1.5509483033406;0.967508717418523;1.30978626237806;1.5509483033406;2.71976683641345;1.82799101668932;0.946646134172307;1.43258606586033;1.82799101668932;4.29861211995834;360.301049191961;150.326723448695;266.428939054569;360.301049191961;881.80111185943;6.27506963838002;3.21063316014839;5.04620213863979;6.27506963838002;11.708979602991;24.9238016919021;3.33896657247831;13.1330722729077;24.9238016919021;152.572344713565;31.3714327549854;13.8104342013638;23.8125859097629;31.3714327549854;69.5505168213738
2131;Pomadasys stridens;Pomadasys stridens;initial;607708;Pomadasys stridens;species;Pomadasys;Haemulidae;Perciformes;Actinopterygii;reef_associated;tropical;68;20;fusiform;benthic;0.52;1.5;4;species;species;species;species;species;species;species;19.6884437945889;18.5075477846036;19.2813190056494;19.6884437945889;20.9408303160349;0.736696684849806;0.342985335546208;0.556106408211256;0.736696684849806;1.94707410587434;1.58149811208733;0.578665955087886;1.07700857384014;1.58149811208733;7.29693965831394;904.257733804111;243.029479419265;576.715541706529;904.257733804111;3569.10078354133;4.47181917458883;1.84967711705216;3.36191185650633;4.47181917458883;9.74493914183055;37.6494114726709;4.1311290806039;18.5843200723257;37.6494114726709;272.517927699169;26.7822193503917;6.13373334970226;16.8981997409237;26.7822193503917;110.584946963122
2132;Pomadasys taeniatus;Pomadasys taeniatus;initial;NA;Pomadasys taeniatus;species;Pomadasys;Haemulidae;Perciformes;Actinopterygii;demersal;tropical;3;25;short_deep;benthic;0.42;2.18;3.61;species;genus;family;genus;species;species;species;19.6946179453494;18.1565910956509;19.1528162870633;19.6946179453494;21.3478154596436;0.6552117605878;0.349299643058925;0.522910019036317;0.6552117605878;1.39446644826358;0.61203397895789;0.282337493939772;0.460042613378731;0.61203397895789;1.57890200367291;161.899220623735;45.6854531971498;105.622691337793;161.899220623735;590.783337545874;4.53180723082755;1.26262188294385;3.09753266071979;4.53180723082755;12.299436615286;3.75811834289416;0;1.03750264690944;3.75811834289416;60.7948038542006;12.2941404011479;2.71442716914142;7.67228024220879;12.2941404011479;44.2588316333439
2133;Pomatomus saltatrix;Pomatomus saltatrix;initial;600364;Pomatomus saltatrix;species;Pomatomus;Pomatomidae;Perciformes;Actinopterygii;pelagic_oceanic;subtropical;200;130;fusiform;pelagic;0.14;4.29;4.5;species;species;species;species;species;species;species;23.9801554296908;22.7433704142977;23.5520555902267;23.9801554296908;25.2741100516544;0.503472305807593;0.326473324969277;0.432407792395663;0.503472305807593;0.799100482021739;1.23876586619067;0.58730243464181;0.943060479865514;1.23876586619067;3.15374848639002;131.255088342039;48.0129547772243;93.8270198807263;131.255088342039;360.542099289155;2.15473080262248;0.974578619539768;1.68700472982836;2.15473080262248;3.9879680574055;6.0312389126365;0.00799746865686989;2.64125810432736;6.0312389126365;49.6940451813557;18.5279366174744;7.63487583955562;13.7907475026391;18.5279366174744;43.0153420463374
207;Pomatoschistus minutus;Pomatoschistus minutus;SAU;601345;Pomatoschistus minutus;species;Pomatoschistus;Gobiidae;Perciformes;Actinopterygii;demersal;temperate;200;11;fusiform;benthic;0.94;0.9;3.2;species;species;species;species;species;species;species;20.4171719298381;19.2369121014325;20.0071668359389;20.4171719298381;21.6620077658524;0.404137228474454;0.260757328019015;0.345880565069043;0.404137228474454;0.647298398082318;0.232271799800473;0.116829426348207;0.18365694435709;0.232271799800473;0.492167467143228;208.635277099853;67.6623555944082;141.845997384177;208.635277099853;651.756170938514;9.65126220379184;5.38661731948755;7.96308481121624;9.65126220379184;16.9481800543812;8.13635858933492;0.587586477977166;4.15085008630055;8.13635858933492;49.7803822405283;5.52644335664188;1.77754400122923;3.88966347204882;5.52644335664188;14.5343088885082
2134;Ponticola ratan;Ponticola ratan;initial;NA;Ponticola ratan;species;Ponticola;Gobiidae;Perciformes ;Actinopterygii;benthopelagic;temperate;30;24.78;fusiform;benthic;0.45;1.88;3.35;genus;genus;genus;genus;genus;genus;genus;19.8377483950476;18.7488702587234;19.4533507307601;19.8377483950476;20.9630397690452;0.376290287391414;0.250434061609703;0.326273777389555;0.376290287391414;0.581709966492124;0.240123667332864;0.130070517364408;0.193474565142493;0.240123667332864;0.46944363685222;189.830901187472;71.8544503635755;134.815948058206;189.830901187472;511.475043492031;7.50583594163858;3.91416568420502;6.02570145784176;7.50583594163858;14.0318180939526;34.0023098777175;5.58785581745001;18.8236841124903;34.0023098777175;185.761328451894;4.93238992261972;1.67949355581852;3.54172599442866;4.93238992261972;12.4442428926877
2135;Pontinus kuhlii;Pontinus kuhlii;initial;605007;Pontinus kuhlii;species;Pontinus;Scorpaenidae;Scorpaeniformes;Actinopterygii;demersal;polar_deep;600;52;fusiform;benthic;0.08;8.17;4;species;species;species;species;species;species;species;18.8503937890697;17.974570267736;18.5449678761379;18.8503937890697;19.7847214217172;0.302895803205579;0.191162819527274;0.256248212801233;0.302895803205579;0.500192087547551;0.252839154884128;0.129856935246448;0.200005573396563;0.252839154884128;0.538104933852256;49.5585072065307;17.5631352874593;34.7752996481885;49.5585072065307;139.433187902624;6.14533628118624;3.73935426006924;5.2068082431297;6.14533628118624;9.77605357725669;1.90564646203025;0;0.21812893548433;1.90564646203025;36.4666010167465;9.22819374772209;2.62638122047034;6.10368464516727;9.22819374772209;29.1706471811694
668;Pontinus macrocephalus;Pontinus macrocephalus;SAU;608280;Pontinus macrocephalus;species;Pontinus;Scorpaenidae;Scorpaeniformes;Actinopterygii;demersal;subtropical;278;36.5;fusiform;benthic;0.13;5.4;3.76;species;species;species;family;species;species;species;20.8864609262316;20.0889429227264;20.6141240277944;20.8864609262316;21.6941369169323;0.780954099176709;0.490630094443862;0.661829090917514;0.780954099176709;1.3184035014289;1.51509469125163;0.65940361720058;1.12171887106828;1.51509469125163;4.50194767020289;743.681510985389;249.733327754036;511.652293458989;743.681510985389;2244.13137240794;5.18913033605062;3.31520668245432;4.47075007884767;5.18913033605062;7.90779229720258;9.29858612974415;0.403906520910394;4.19179054237867;9.29858612974415;77.2217313039932;10.5823855000051;3.76998050438444;7.52628477726228;10.5823855000051;27.7791938858016
2136;Porichthys margaritatus;Porichthys margaritatus;initial;608220;Porichthys margaritatus;species;Porichthys;Batrachoididae;Batrachoidiformes;Actinopterygii;demersal;tropical;137;17;elongate;benthic;0.46;1.7;4.13;species;species;species;genus;species;species;species;18.4270257472358;17.2260988294986;18.0144970083588;18.4270257472358;19.7019786029206;2.46016858639166;1.17785488813845;1.88029058354042;2.46016858639166;6.34932831215428;1.13662096059639;0.515007025363978;0.852546809388182;1.13662096059639;3.08790038989648;1346.85054579727;376.173429291518;869.466890023399;1346.85054579727;4852.95708273859;6.34941430489087;2.71700737067248;4.8336967262856;6.34941430489087;13.6396141780954;12.2585642501243;0.0207258562621398;4.63272574423801;12.2585642501243;167.517975879788;31.2942835782506;9.71897056942482;21.2070222753647;31.2942835782506;95.8299933125649
313;Porichthys plectrodon;Porichthys plectrodon;SAU;603072;Porichthys plectrodon;species;Porichthys;Batrachoididae;Batrachoidiformes;Actinopterygii;demersal;tropical;100;29;elongate;benthic;0.22;3.3;4.5;species;species;species;species;species;species;species;18.635402586804;17.4452402510347;18.221092086151;18.635402586804;19.9191484372775;2.11512336696454;1.06496808727966;1.64521116028074;2.11512336696454;5.05698249772661;1.14095261679982;0.526797231025492;0.860227233995299;1.14095261679982;3.00142519471076;918.226811490544;270.060538428236;602.339786643447;918.226811490544;3096.29727037336;5.09688514111035;2.10913408736596;3.84469609749735;5.09688514111035;11.2031770259243;12.5680862815004;0.0347921190249137;4.71174351041619;12.5680862815004;180.554392519408;29.6343396542193;9.22956272200809;20.148418884411;29.6343396542193;87.9274417112263
2137;Porichthys porosissimus;Porichthys porosissimus;initial;612925;Porichthys porosissimus;species;Porichthys;Batrachoididae;Batrachoidiformes;Actinopterygii;demersal;subtropical;200;32;elongate;pelagic;0.28;2.53;3.7;species;species;species;species;species;species;species;21.1851383581805;20.1229347096056;20.8192737487139;21.1851383581805;22.2785351469086;1.06940064587109;0.62237859104572;0.883090293763912;1.06940064587109;1.9837947728576;1.02615185514181;0.494212657004175;0.785690019067907;1.02615185514181;2.48942023421449;617.615178312324;209.959419083228;430.259507621737;617.615178312324;1833.87450857325;4.219984692154;2.43252030467573;3.50649301424998;4.219984692154;6.99247451982313;11.4396966326737;0.478023309728241;5.07227062612666;11.4396966326737;104.697312345726;20.5751450146477;8.79264270354837;15.4232210193618;20.5751450146477;47.3153665505641
691;Priacanthus alalaua;Priacanthus alalaua;SAU;609902;Priacanthus alalaua;species;Priacanthus;Priacanthidae;Perciformes;Actinopterygii;demersal;subtropical;275;26;fusiform;pelagic;0.71;1.1;4.2;species;species;species;species;species;species;species;23.0387409748268;21.8571047969807;22.6238333885364;23.0387409748268;24.2671414333174;0.680780058825497;0.41237579097105;0.569611905890542;0.680780058825497;1.18541844557063;1.19930127107089;0.525427853968075;0.889275415843093;1.19930127107089;3.43254712266333;483.775029398692;152.648940002419;328.805560355167;483.775029398692;1538.76705832698;5.32956588771828;2.88737550201916;4.34656047331907;5.32956588771828;9.33042449349218;3.34710846456076;0;0.966270342147246;3.34710846456076;44.3977207701495;19.493633235291;7.55346565598763;14.227847290309;19.493633235291;48.1803984415923
157;Priacanthus arenatus;Priacanthus arenatus;SAU;601149;Priacanthus arenatus;species;Priacanthus;Priacanthidae;Perciformes;Actinopterygii;reef_associated;tropical;200;50;fusiform;pelagic;0.68;1;4;species;species;species;species;species;species;species;20.8576737991958;19.6372591000586;20.4274268949759;20.8576737991958;22.1224508298962;0.722740914140011;0.336064741785072;0.546896166490182;0.722740914140011;1.9142569492119;1.85670754045634;0.653728633930813;1.25400887681449;1.85670754045634;8.79338019276027;244.63458146933;68.9365853800199;157.580705067723;244.63458146933;911.619493635037;3.878512149909;1.7234878002847;2.99692863357803;3.878512149909;7.96540989399081;33.428385115371;1.51894511523477;13.3320969553634;33.428385115371;464.700143305564;82.6012322179545;19.9956531450628;52.255995904338;82.6012322179545;351.780684632936
2775;Priacanthus blochii;Priacanthus blochii;SERF;NA;Priacanthus blochii;species;Priacanthus;Priacanthidae;Perciformes;Actinopterygii;demersal;tropical;3;35;short_deep;benthic;0.65;1.1;3.6;species;species;species;genus;species;species;species;20.176318081939;18.621988662094;19.6306988131843;20.7321862089261;21.832012301024;0.568136151608245;0.311242600872619;0.458437295618042;0.714469290687246;1.14569455464687;0.589501431134339;0.286141784601128;0.45059145950038;0.782734279472347;1.42787738774343;93.0327883394607;26.7547096839565;60.9916088281262;142.594393105296;327.745114043727;4.18743289811798;1.13700953808479;2.85710524656305;6.08759165778165;11.4494030650004;1.79247094750992;0;0.140676051579168;5.86033536989025;39.0589892950691;16.2353671990403;4.3033054487424;10.6093978797362;24.3239804465787;52.5760575344006
530;Priacanthus hamrur;Priacanthus hamrur;SAU;605791;Priacanthus hamrur;species;Priacanthus;Priacanthidae;Perciformes;Actinopterygii;reef_associated;tropical;250;45;short_deep;benthic;0.66;1.1;3.6;species;species;species;species;species;species;species;18.957093695711;17.6829553499797;18.4964439707632;18.957093695711;20.3337994027489;0.449701879158403;0.210632090647817;0.342677441709381;0.449701879158403;1.14817218226099;1.06214967035408;0.415194940435945;0.745082531146457;1.06214967035408;4.11294237967838;117.73824971188;27.7159539562225;72.1965311692057;117.73824971188;493.687215380153;3.47040796207205;1.29039727238379;2.56647185263148;3.47040796207205;7.78773621662937;3.92014754017419;0;0.836833745660518;3.92014754017419;82.176380434171;84.041761303723;18.3188631050591;51.309358597749;84.041761303723;371.944317516952
2138;Priacanthus macracanthus;Priacanthus macracanthus;initial;600356;Priacanthus macracanthus;species;Priacanthus;Priacanthidae;Perciformes;Actinopterygii;reef_associated;subtropical;400;30;fusiform;benthic;1.3;0.58;4.1;species;species;species;species;species;species;species;22.571264623435;20.9947822979844;22.0277827806894;22.571264623435;24.2297132448601;0.3102296962087;0.159637160262086;0.244657026571898;0.3102296962087;0.683946960221776;1.33138225978777;0.495417079637961;0.917902205747827;1.33138225978777;5.81041339176022;387.189646640134;100.681744853582;246.595773906965;387.189646640134;1545.54575067213;2.65910115458625;0.689787419621611;1.79650743516592;2.65910115458625;7.07276573597088;2.87407672406451;0;0.646820742680577;2.87407672406451;46.8102337108771;17.3957116690375;4.1118696887648;11.0596782150255;17.3957116690375;65.6361661556175
2776;Priacanthus meeki;Priacanthus meeki;SERF;NA;Priacanthus meeki;species;Priacanthus;Priacanthidae;Perciformes;Actinopterygii;reef_associated;tropical;250;33;short_deep;pelagic;0.68;1.1;3.6;species;species;species;species;species;species;species;19.7303925768485;18.3818069321907;19.2503719914978;20.2185958104917;21.1807669424381;0.517446964766951;0.230169129204711;0.384758884532328;0.711901083754004;1.40202997439059;1.03499165504702;0.389770056580526;0.718613459635732;1.57132433261203;4.17358211741478;117.887783355945;24.9623108023984;70.7590137291061;197.541414796115;520.652925994495;3.75037517695806;1.46739961755778;2.81295907439101;4.95465089041915;8.12442507789056;7.65085377805654;0;2.11111739274924;22.1769621922033;163.681727449701;110.498253153268;21.5930003144086;64.5168637368961;189.320026583944;548.069776328398
2139;Prionace glauca;Prionace glauca;initial;600898;Prionace glauca;species;Prionace;Carcharhinidae;Carcharhiniformes;Elasmobranchii;pelagic_oceanic;subtropical;1000;400;fusiform;pelagic;0.1;5.24;4.4;species;species;species;species;species;species;species;23.6913164894963;22.3910842218413;23.2432777834596;23.6913164894963;25.0508422215441;0.506380257794885;0.337570592474277;0.43814763240259;0.506380257794885;0.786734282290269;1.67623814167598;0.782501506225204;1.27205021016123;1.67623814167598;4.43744177708341;48.0055859904551;15.7619796449019;32.9189997893572;48.0055859904551;140.522135275386;1.81685616284543;0.624451577383169;1.34196326697886;1.81685616284543;3.81740726072526;4.57940410401434;0;1.80594023654372;4.57940410401434;42.6365861624664;43.837430073541;21.4739256089501;34.2947924482557;43.837430073541;87.089695107841
187;Prionotus carolinus;Prionotus carolinus;SAU;601243;Prionotus carolinus;species;Prionotus;Triglidae;Scorpaeniformes;Actinopterygii;demersal;temperate;170;38;elongate;benthic;0.3;2.4;4.1;species;species;species;species;species;species;species;19.9333063915903;19.0086646889066;19.609258947936;19.9333063915903;20.8811697068896;0.417247680463585;0.276610502572585;0.361357312112534;0.417247680463585;0.650146687296483;0.192481517197769;0.105487521063111;0.155382831586907;0.192481517197769;0.363346454606833;110.942901392594;41.4773471569308;78.8762356213225;110.942901392594;293.742025065609;5.31866345726325;3.30214543149602;4.53815361676875;5.31866345726325;8.28806995615453;6.64483440440675;0.224226199448819;3.15171362939466;6.64483440440675;45.1245633741001;9.46584138337976;4.10211628849806;7.17218603473682;9.46584138337976;21.0028002013909
188;Prionotus evolans;Prionotus evolans;SAU;601244;Prionotus evolans;species;Prionotus;Triglidae;Scorpaeniformes;Actinopterygii;reef_associated;temperate;180;45;fusiform;benthic;0.29;2.5;4.3;species;species;species;species;species;species;species;21.1940635573828;19.9848973676644;20.7659942326938;21.1940635573828;22.4727319003866;0.172579727096862;0.0916121883329604;0.137500935955895;0.172579727096862;0.359101439974567;0.257584044956055;0.110885291206819;0.189604804261293;0.257584044956055;0.695388963996373;85.1585903475582;23.0456996306602;54.5681615307775;85.1585903475582;325.211285210679;3.79393385841777;1.60088229023748;2.8919144323246;3.79393385841777;7.83157402399112;16.4908911939475;1.4390477210054;8.01909762536726;16.4908911939475;121.595605941831;10.0363192578931;2.1485171298051;6.32096944672991;10.0363192578931;39.2120214936309
2140;Prionotus nudigula;Prionotus nudigula;initial;NA;Prionotus nudigula;species;Prionotus;Triglidae;Scorpaeniformes;Actinopterygii;demersal;subtropical;200;100;elongate;benthic;0.13;5.29;4.2;species;species;species;species;species;species;species;20.7340896556082;19.9223018679337;20.4527087760347;20.7340896556082;21.5802817023867;0.773266525186578;0.492202355968584;0.657614584903484;0.773266525186578;1.28138609303747;1.09191735609533;0.546673196141982;0.850206998400277;1.09191735609533;2.50267776488009;291.606173371312;116.749729895861;212.322635727311;291.606173371312;732.739328430739;2.68617873230985;1.62354071005272;2.27513875523102;2.68617873230985;4.20007633235942;4.74195868730171;0;1.84943175790063;4.74195868730171;42.2155316085837;16.4045396521386;7.21285681643895;12.386675919312;16.4045396521386;37.4060655886519
359;Prionotus rubio;Prionotus rubio;SAU;604025;Prionotus rubio;species;Prionotus;Triglidae;Scorpaeniformes;Actinopterygii;demersal;tropical;146.88;30;elongate;benthic;0.29;2.5;3.72;genus;species;species;genus;species;species;species;18.1340570143642;17.1123386026305;17.7724512409787;18.1340570143642;19.2232828246646;2.5734813296633;1.31082773554955;2.02175973481972;2.5734813296633;6.06737423794766;1.3021282128539;0.62928166518036;0.997596094258164;1.3021282128539;3.24738811160219;845.617527769619;287.933500099635;582.431524520804;845.617527769619;2472.33075508915;5.9539475819417;2.68143668495635;4.58918751006517;5.9539475819417;12.2437114538389;20.3888774680528;1.02058669306179;8.62492377819452;20.3888774680528;220.846042514462;37.0607538026612;13.4509018326045;26.4970632367872;37.0607538026612;98.2570334668716
360;Prionotus scitulus;Prionotus scitulus;SAU;604027;Prionotus scitulus;species;Prionotus;Triglidae;Scorpaeniformes;Actinopterygii;demersal;tropical;45;25;elongate;benthic;0.34;2.2;3.4;species;species;species;species;species;species;species;18.270681961059;17.231363426257;17.9103662375536;18.270681961059;19.3789461310348;2.41553443367859;1.25150077112219;1.90611887783865;2.41553443367859;5.49679857443109;1.15527175969748;0.581841270345583;0.897278711528538;1.15527175969748;2.74294579159242;865.073931906922;305.160529671133;607.215161101018;865.073931906922;2454.50245563409;5.84621531009948;2.50748433096826;4.44958886039163;5.84621531009948;12.4225207556586;28.8163461745673;2.66292808750411;13.6215931484827;28.8163461745673;239.723304398392;24.7101457880146;8.69307386153947;17.5569277619946;24.7101457880146;65.2031795746785
2141;Prionotus stephanophrys;Prionotus stephanophrys;initial;604029;Prionotus stephanophrys;species;Prionotus;Triglidae;Scorpaeniformes;Actinopterygii;demersal;subtropical;110;43;elongate;benthic;0.17;4.11;3.5;species;species;species;species;species;species;species;20.1864455182985;19.3661212066625;19.9003564129006;20.1864455182985;21.0415810446756;0.9433893742004;0.591357235248625;0.799215969787409;0.9433893742004;1.61962894882253;1.04398217535732;0.530913642297522;0.814187953431487;1.04398217535732;2.35958848266797;635.379896947571;231.198729465194;450.064741145469;635.379896947571;1751.67056971908;3.67386235389654;2.32003776778774;3.15584298362963;3.67386235389654;5.6086741344738;10.7853048270468;0.648414736939319;5.02321133225492;10.7853048270468;83.0427372981139;10.9563587380074;4.33655267593524;8.00141199137044;10.9563587380074;26.5438970314393
361;Prionotus tribulus;Prionotus tribulus;SAU;604030;Prionotus tribulus;species;Prionotus;Triglidae;Scorpaeniformes;Actinopterygii;demersal;tropical;183;35;elongate;benthic;0.25;2.8;3.72;species;species;species;genus;species;species;species;18.0689239009142;17.0658426683352;17.713902739122;18.0689239009142;19.1418417943831;2.61061871337781;1.33581926864718;2.05110402034211;2.61061871337781;6.09489453245819;1.36363036522329;0.659761335829294;1.0447904765;1.36363036522329;3.41568365759235;759.385642577629;264.550962849326;526.701983821625;759.385642577629;2175.3803155698;5.84078961566424;2.63062694506712;4.51295799653271;5.84078961566424;12.0243415644034;20.6853314169006;0.98354971806797;8.64273737049852;20.6853314169006;235.373031244007;40.9954973934874;15.1025076372468;29.4401844380494;40.9954973934874;106.688586693117
2142;Prionurus laticlavius;Prionurus laticlavius;initial;NA;Prionurus laticlavius;species;Prionurus;Acanthuridae;Perciformes;Actinopterygii;reef_associated;tropical;30;60;short_deep;benthic;0.65;3.8;2.72;species;family;family;species;species;species;species;18.7254179348641;17.2789822959791;18.2237277369717;18.7254179348641;20.2794544055234;0.456107971756712;0.206519400839214;0.343129647181804;0.456107971756712;1.20046610402222;1.04227756526018;0.388133705512526;0.722226831126103;1.04227756526018;4.32420249936249;71.2767019577462;13.4836030304918;40.8525027796206;71.2767019577462;343.42741328762;2.4074250646181;0.411986239457663;1.52140367913533;2.4074250646181;7.25206781736621;19.5586453199436;0.0177681289003584;6.3429248534949;19.5586453199436;427.152076632401;29.9779502491919;5.24211487394669;17.0369303246687;29.9779502491919;161.583747884244
